Episode,Time,Character,Type of Roll,Total Value,Natural Value,Crit?,Damage,# Kills,Notes
C1E061,0:48:34,Vax'ildan,Wisdom Save,17,15,,,,"With Luck, Vax is Charmed"
C1E061,0:50:26,Vex'ahlia,Wisdom Save,Unknown,Unknown,,,,Disregarded due to advantage
C1E061,0:50:26,Vex'ahlia,Wisdom Save,23,18,,,,With advantage
C1E061,0:50:26,Scanlan,Wisdom Save,Unknown,Unknown,,,,Disregarded due to advantage
C1E061,0:50:26,Scanlan,Wisdom Save,13,15,,,,"With advantage, Scanlan is Charmed"
C1E061,0:50:48,Scanlan,Acrobatics,10,5,,,,With disadvantage
C1E061,0:50:48,Scanlan,Acrobatics,Unknown,Unknown,,,,Disregarded due to disadvantage
C1E061,0:51:57,Vax'ildan,Wisdom Save,5,3,,,,Vax is put in the necklace
C1E061,0:53:10,Scanlan,Acrobatics,Unknown,Unknown,,,,Disregarded due to disadvantage
C1E061,0:53:10,Scanlan,Acrobatics,11,6,,,,With disadvantage
C1E061,0:53:21,Vex'ahlia,Athletics,17,14,,,,
C1E061,0:54:31,Vex'ahlia,Strength,11,13,,,,
C1E061,0:58:00,Percy,Perception,10,2,,,,
C1E061,0:59:50,Percy,Intelligence,Nat20,20,,,,
C1E061,1:00:31,Percy,Attack,17,3,,,,Bad News
C1E061,1:00:54,Percy,Damage,12,,,12 to Violin,,
C1E061,1:01:00,Vex'ahlia,Attack,16,4,,,,Arrow
C1E061,1:01:07,Vex'ahlia,Damage,15,,,15 to Drum,,
C1E061,1:01:16,Scanlan,Wisdom Save,Nat20,20,,,,
C1E061,1:01:24,Scanlan,Wisdom Save,Nat20,20,,24 Psychic to Scanlan,,
C1E061,1:04:26,Scanlan,Athletics,Unknown,Unknown,,,,Disregarded due to disadvantage
C1E061,1:04:26,Scanlan,Athletics,10,9,,,,With disadvantage
C1E061,1:04:27,Grog,Strength,Unknown,Unknown,,,,Disregarded due to advantage
C1E061,1:04:27,Grog,Strength,25,18,,,,With advantage
C1E061,1:04:53,Percy,Attack,16,3,,,,Retort
C1E061,1:05:01,Percy,Attack,20,7,,,,Retort
C1E061,1:05:16,Percy,Damage,16,,,8 (16/2) to Grog,,
C1E061,1:05:58,Scanlan,Athletics,Unknown,Unknown,,,,Disregarded due to disadvantage
C1E061,1:05:58,Scanlan,Athletics,15,14,,,,With disadvantage
C1E061,1:05:58,Grog,Athletics,22,10,,,,
C1E061,1:08:06,Scanlan,Other,Unknown,Unknown,,,,Disregarded due to disadvantage
C1E061,1:08:06,Scanlan,Other,Nat1,1,,,,Determine whether to get instruments with disadvantage
C1E061,1:09:04,Vex'ahlia,Survival,Unknown,Unknown,,,,Disregarded due to advantage
C1E061,1:09:04,Vex'ahlia,Survival,25,17,,,,With advantage
C1E061,1:11:05,Vex'ahlia,Perception,Unknown,Unknown,,,,Disregarded due to advantage
C1E061,1:11:05,Vex'ahlia,Perception,36,23,,,,With advantage
C1E061,1:24:50,Vex'ahlia,Persuasion,Nat1,1,,,,
C1E061,1:35:18,Vex'ahlia,Survival,Unknown,Unknown,,,,Disregarded due to advantage
C1E061,1:35:18,Vex'ahlia,Survival,22,14,,,,With advantage
C1E061,1:41:06,Grog,Stealth,15,13,,,,
C1E061,1:41:07,Keyleth,Stealth,10,3,,,,
C1E061,1:41:08,Percy,Stealth,Nat20,20,,,,
C1E061,1:41:09,Vax'ildan,Stealth,25,10,,,,Possible RT Use
C1E061,1:41:10,Vex'ahlia,Stealth,Unknown,Unknown,,,,Disregarded due to advantage
C1E061,1:41:10,Vex'ahlia,Stealth,27,17,,,,With advantage
C1E061,1:41:11,Scanlan,Stealth,Unknown,Unknown,,,,Disregarded due to disadvantage
C1E061,1:41:11,Scanlan,Stealth,5,3,,,,With disadvantage
C1E061,1:41:12,Keyleth,Stealth,17,10,,,,
C1E061,1:46:01,Vex'ahlia,Perception,Unknown,Unknown,,,,Disregarded due to advantage
C1E061,1:46:01,Vex'ahlia,Perception,33,20,,,,"With advantage, bad math or unannounced Nat20"
C1E061,1:53:05,Scanlan,Perception,Unknown,Unknown,,,,Disregarded due to disadvantage
C1E061,1:53:05,Scanlan,Perception,8,8,,,,With disadvantage
C1E061,1:53:08,Percy,Perception,Nat1,1,,,,
C1E061,1:53:09,Vax'ildan,Perception,Nat1,1,,,,
C1E061,1:53:15,Keyleth,Perception,22,11,,,,
C1E061,1:53:18,Vex'ahlia,Perception,31,18,,,,
C1E061,1:53:19,Grog,Perception,19,19,,,,
C1E061,1:54:21,Grog,Athletics,24,12,,,,
C1E061,1:54:22,Keyleth,Athletics,24,17,,,,
C1E061,1:54:24,Percy,Athletics,11,10,,,,
C1E061,1:54:25,Scanlan,Athletics,Nat1,1,,,,Disregarded due to disadvantage
C1E061,1:54:25,Scanlan,Athletics,Nat1,1,,,,With disadvantage
C1E061,1:54:36,Vax'ildan,Athletics,Nat1,1,,,,Disregarded due to Luck
C1E061,1:54:36,Vax'ildan,Athletics,Nat20,20,,,,With Luck
C1E061,1:58:43,Vax'ildan,Damage,11,,,11 to Grog,,Dagger
C1E061,2:00:45,Grog,Attack,22,8,,,,Bloodaxe
C1E061,2:01:06,Grog,Damage,16,,,,,
C1E061,2:01:06,Grog,Wisdom Save,Nat1,1,,42 (28 Psychic+14 Bludgeoning) to Grog,,
C1E061,2:05:03,Keyleth,Perception,25,14,,,,
C1E061,2:07:28,Keyleth,Perception,Nat1,1,,,,As Minxy
C1E061,2:10:24,Keyleth,Stealth,10,4,,,,As Minxy
C1E061,2:13:00,Keyleth,Constitution Save,21,16,,,,As Minxy
C1E061,2:14:49,Vax'ildan,Acrobatics,Unknown,Unknown,,,,Disregarded due to disadvantage
C1E061,2:14:49,Vax'ildan,Acrobatics,28,13,,,,With disadvantage
C1E061,2:18:22,Grog,Perception,10,10,,,,
C1E061,2:18:23,Vax'ildan,Perception,27,15,,,,
C1E061,2:19:38,Vax'ildan,Stealth,25,10,,,,Possible RT use
C1E061,2:19:50,Grog,Stealth,4,2,,,,Disregarded due to advantage
C1E061,2:19:50,Grog,Stealth,8,6,,,,With advantage
C1E061,2:30:40,Grog,Constitution Save,Nat1,1,,,,Grog is Petrified
C1E061,2:38:42,Vex'ahlia,Initiative,27,20,,,,
C1E061,2:38:46,Percy,Initiative,27,19,,,,
C1E061,2:41:00,Scanlan,Initiative,21,19,,,,
C1E061,2:41:26,Vax'ildan,Initiative,13,8,,,,
C1E061,2:41:30,Keyleth,Initiative,5,3,,,,
C1E061,2:44:13,Vex'ahlia,Damage,15,,,"15 to Grog, 7 to 2 Pixies and Iotha",,Conjure Barrage
C1E061,2:44:20,Vex'ahlia,Damage,3,,,3 to Iotha,,Hunter's Mark
C1E061,2:46:11,Percy,Attack,16,3,,,,Retort
C1E061,2:46:23,Percy,Attack,25,12,,,,Retort
C1E061,2:46:38,Percy,Damage,11,,,11 (8 Piercing+3 Necrotic) to Iotha,,
C1E061,2:47:20,Percy,Attack,Unknown,Unknown,,,,Disregarded due to advantage
C1E061,2:47:20,Percy,Attack,Unknown,Unknown,,,,Retort Deadeye Sharpshooter (with advantage)
C1E061,2:52:21,Keyleth,Wisdom Save,28,16,,,,
C1E061,2:53:25,Scanlan,Wisdom Save,Unknown,Unknown,,,,Disregarded due to advantage
C1E061,2:53:25,Scanlan,Wisdom Save,5,7,,,,"With advantage, Scanlan is a badger"
C1E061,2:54:57,Vax'ildan,Wisdom Save,11,9,,,,Disregarded due to Luck
C1E061,2:54:57,Vax'ildan,Wisdom Save,19,17,,,,With Luck
C1E061,2:56:16,Keyleth,Wisdom Save,27,15,,,,
C1E061,2:56:54,Vax'ildan,Attack,Unknown,Unknown,,,,Dagger
C1E061,2:56:56,Vax'ildan,Attack,Nat20,20,Y,,,Dagger
C1E061,2:57:00,Vax'ildan,Attack,18,7,,,,Poison Dagger
C1E061,2:57:16,Vax'ildan,Damage,11,,,11 to Iotha,,
C1E061,2:57:24,Vax'ildan,Damage,7,,,7 to Iotha,,
C1E061,2:57:38,Vax'ildan,Damage,14,,,14 Poison to Iotha,,
C1E061,3:02:29,Percy,Attack,Nat20,20,Y,,,Bad News Deadeye Sharpshooter (adv. not rolled)
C1E061,3:03:05,Percy,Damage,28,,,28 Piercing to Pixie,,
C1E061,3:03:48,Percy,Attack,23,9,,,,Bad News
C1E061,3:03:56,Percy,Damage,24,,,24 to Pixie,1,
C1E061,3:05:00,Vex'ahlia,Attack,Nat20,20,Y,,,LBoSS
C1E061,3:05:14,Vex'ahlia,Attack,24,12,,,,LBoSS
C1E061,3:05:22,Vex'ahlia,Attack,22,10,,,,LBoSS
C1E061,3:05:55,Vex'ahlia,Damage,31,,,31 Lightning to Iotha,,
C1E061,3:06:02,Vex'ahlia,Damage,17,,,17 Lightning to Iotha,,
C1E061,3:06:10,Vex'ahlia,Damage,22,,,22 Lightning to Iotha,1,
C1E061,3:11:32,Keyleth,Constitution Save,20,Unknown,,,,With Inspiration
C1E061,3:12:05,Vax'ildan,Constitution Save,15,15,,,,Disregarded due to Luck
C1E061,3:12:05,Vax'ildan,Constitution Save,15,15,,,,"With Luck, Vax is Restrained"
C1E061,3:12:54,Keyleth,Constitution Save,Nat20,20,,,,
C1E061,3:14:28,Vex'ahlia,Constitution Save,21,Unknown,,,,With Inspiration
C1E061,3:15:04,Vax'ildan,Attack,Unknown,Unknown,,,,Disregarded due to disadvantage
C1E061,3:15:04,Vax'ildan,Attack,19,8,,,,With disadvantage
C1E061,3:15:10,Vax'ildan,Attack,Unknown,Unknown,,,,Disregarded due to disadvantage
C1E061,3:15:10,Vax'ildan,Attack,19,8,,,,With disadvantage
C1E061,3:15:14,Vax'ildan,Attack,Unknown,Unknown,,,,Disregarded due to disadvantage
C1E061,3:15:14,Vax'ildan,Attack,15,4,,,,With disadvantage
C1E061,3:15:19,Vax'ildan,Damage,11,,,11 to Pixie,,
C1E061,3:15:21,Vax'ildan,Damage,8,,,8 to Pixie,,
C1E061,3:15:40,Vax'ildan,Constitution Save,2,2,,,,Vax'ildan is Petrified
C1E061,3:18:03,Keyleth,Performance,23,18,,,,Used Persuasion mod instead?
C1E061,3:18:24,Percy,Attack,31,18,,,,Retort
C1E061,3:18:33,Percy,Damage,14,,,14 to Pixie,1,
C1E061,3:19:21,Percy,Attack,22,9,,,,Retort
C1E061,3:19:35,Percy,Damage,10,,,10 to Pixie,,
C1E061,3:20:05,Percy,Attack,2,2,,,,Disregarded due to advantage
C1E061,3:20:05,Percy,Attack,Nat20,20,Y,,,Retort Deadeye Sharpshooter (with advantage)
C1E061,3:20:30,Percy,Damage,36,,,36 to Pixie,1,
C1E061,3:21:15,Percy,Attack,Unknown,Unknown,,,,Disregarded due to advantage
C1E061,3:21:15,Percy,Attack,27,19,,,,Retort Deadeye Sharpshooter (with advantage)
C1E061,3:21:20,Percy,Damage,16,,,16 to Pixie,,
C1E061,3:21:42,Percy,Attack,Unknown,Unknown,,,,Disregarded due to advantage
C1E061,3:21:42,Percy,Attack,28,15,,,,Retort Deadeye Sharpshooter (with advantage)
C1E061,3:21:48,Percy,Damage,8,,,8 to Pixie,,
C1E061,3:22:45,Vex'ahlia,Attack,23,11,,,,Arrow
C1E061,3:22:54,Vex'ahlia,Attack,26,14,,,,Arrow through Blazing Bowstring
C1E061,3:23:19,Vex'ahlia,Damage,22,,,22 to Pixie,,
C1E061,3:23:32,Vex'ahlia,Damage,24,,,24 to Pixie,1,
C1E061,3:26:21,Scanlan,Damage,45,,,45 to Pixie,1,Bigby's Hand (7th Level)
C1E061,3:28:39,Scanlan,Deception,Unknown,Unknown,,,,Disregarded due to disadvantage
C1E061,3:28:39,Scanlan,Deception,30,14,,,,With disadvantage
C1E061,3:38:55,Scanlan,Investigation,Unknown,Unknown,,,,Disregarded due to disadvantage
C1E061,3:38:55,Scanlan,Investigation,17,6,,,,With disadvantage
C1E061,3:38:56,Percy,Investigation,13,9,,,,
C1E061,3:38:57,Vex'ahlia,Investigation,23,16,,,,
C1E062,0:11:42,Scanlan,Investigation,22,11,,,,
C1E062,0:14:37,Grog,Perception,10,10,,,,
C1E062,0:14:40,Keyleth,Perception,18,7,,,,
C1E062,0:18:43,Vax'ildan,Stealth,Unknown,Unknown,,,,
C1E062,0:20:25,Vex'ahlia,Strength,Nat1,1,,1 to Vex'ahlia,,
C1E062,0:21:36,Vex'ahlia,Attack,Unknown,Unknown,,,,Disregarded due to disadvantage
C1E062,0:21:36,Vex'ahlia,Attack,13,15,,,,Broom Attack with disadvantage
C1E062,0:21:57,Vax'ildan,Wisdom Save,Unknown,Unknown,,,,
C1E062,0:23:00,Vex'ahlia,Wisdom Save,9,4,,,,
C1E062,0:24:34,Grog,Athletics,25,13,,,,
C1E062,0:25:02,Percy,Athletics,9,8,,,,
C1E062,0:25:56,Vex'ahlia,Constitution,6,6,,,,
C1E062,0:26:00,Vax'ildan,Constitution,10,10,,,,
C1E062,0:26:02,Percy,Constitution,14,12,,,,
C1E062,0:27:29,Vex'ahlia,Constitution,19,19,,,,
C1E062,0:30:14,Keyleth,Wisdom,Nat1,1,,,,
C1E062,0:32:01,Scanlan,Strength,25,17,,,,Bigby's Hand
C1E062,0:34:02,Pike,Strength,18,14,,,,
C1E062,0:34:50,Percy,Perception,Unknown,Unknown,,,,Disregarded due to disadvantage
C1E062,0:34:50,Percy,Perception,24,16,,,,With disadvantage
C1E062,0:35:59,Grog,Strength,21,14,,,,
C1E062,0:36:39,Pike,Strength,15,2,,,,With inspiration
C1E062,0:37:42,Keyleth,Wisdom,16,10,,,,
C1E062,0:42:25,Scanlan,Strength,25,17,,,,Bigby's Hand
C1E062,0:44:50,Keyleth,Wisdom,Nat1,1,,,,
C1E062,0:51:44,Vex'ahlia,Attack,17,5,,,,Arrow
C1E062,0:53:10,Keyleth,Wisdom,Nat1,1,,,,
C1E062,0:53:22,Vex'ahlia,Strength,14,16,,,,
C1E062,0:53:54,Percy,Strength,10,9,,,,
C1E062,0:56:25,Grog,Athletics,20,8,,,,
C1E062,0:56:32,Percy,Athletics,13,12,,,,
C1E062,0:56:42,Vex'ahlia,Athletics,11,8,,,,
C1E062,0:56:50,Keyleth,Athletics,22,15,,,,
C1E062,0:56:51,Vax'ildan,Athletics,Unknown,Unknown,,,,
C1E062,0:58:55,Keyleth,Wisdom,19,13,,,,
C1E062,1:00:58,Keyleth,Wisdom,25,18,,,,
C1E062,1:01:53,Grog,Perception,6,6,,,,
C1E062,1:04:08,Percy,Acrobatics,27,16,,,,
C1E062,1:04:09,Keyleth,Acrobatics,15,13,,,,
C1E062,1:04:10,Vex'ahlia,Acrobatics,21,6,,,,
C1E062,1:04:15,Vax'ildan,Acrobatics,Unknown,Unknown,,,,
C1E062,1:06:32,Keyleth,Initiative,20,18,,,,
C1E062,1:06:49,Grog,Initiative,18,16,,,,
C1E062,1:06:55,Percy,Initiative,13,5,,,,
C1E062,1:06:56,Vex'ahlia,Initiative,14,7,,,,
C1E062,1:07:15,Pike,Initiative,6,6,,,,
C1E062,1:07:16,Scanlan,Initiative,4,2,,,,
C1E062,1:10:14,Keyleth,Intimidation,7,2,,,,
C1E062,1:12:36,Grog,Attack,30,16,,,,Bloodaxe
C1E062,1:12:47,Grog,Attack,21,7,,,,Bloodaxe
C1E062,1:13:00,Grog,Damage,24,,,24 (19+4 Necrotic) to Feymire Crocodile,,
C1E062,1:13:10,Grog,Damage,20,,,20 (15+5 Necrotic) to FMC,,
C1E062,1:14:52,Vax'ildan,Attack,Unknown,Unknown,,,,Dagger Sneak Attack of Opportunity
C1E062,1:15:34,Vax'ildan,Damage,31,,,31 to FMC,,
C1E062,1:18:35,Trinket,Attack,Unknown,Unknown,,,,Disregarded due to advantage
C1E062,1:18:35,Trinket,Attack,26,18,,,,Bite Attack with advantage
C1E062,1:18:55,Trinket,Attack,Unknown,Unknown,,,,Disregarded due to advantage
C1E062,1:18:55,Trinket,Attack,25,17,,,,Claw Attack with advantage
C1E062,1:19:07,Trinket,Damage,8,,,8 to FMC,,
C1E062,1:19:26,Trinket,Damage,12,,,12 to FMC,,
C1E062,1:20:45,Percy,Attack,Nat20,20,Y,,,Disregarded due to disadvantage
C1E062,1:20:45,Percy,Attack,26,13,,,,Retort Head Shot with disadvantage
C1E062,1:22:04,Percy,Damage,11,,,11 Piercing to FMC,,FMC has disadvantage on attacks
C1E062,1:23:19,Percy,Attack,Unknown,Unknown,,,,Disregarded due to disadvantage
C1E062,1:23:19,Percy,Attack,Nat1,1,,Misfire,,Retort with disadvantage
C1E062,1:23:59,Percy,Damage,10,,,5 (10/2) Piercing to Grog,,
C1E062,1:24:30,Percy,Other,27,16,,,,Clear Retort
C1E062,1:25:19,Percy,Strength,8,7,,,,
C1E062,1:26:22,Vax'ildan,Attack,Unknown,Unknown,,,,Dagger Sneak Attack
C1E062,1:26:22,Vax'ildan,Attack,Unknown,Unknown,,,,Dagger
C1E062,1:26:41,Vax'ildan,Damage,28,,,28 to FMC,,
C1E062,1:26:49,Vax'ildan,Damage,9,,,9 to FMC,,
C1E062,1:28:21,Pike,Attack,15,5,,,,Guiding Bolt (5th Level)
C1E062,1:29:50,Pike,Damage,24,,,24 Radiant to FMC,,
C1E062,1:40:34,Scanlan,Cutting Words,8,,,,,
C1E062,1:43:10,Vex'ahlia,Constitution Save,10,8,,,,
C1E062,1:44:34,Vex'ahlia,Other,5,,,,,Roll to determine effect
C1E062,1:45:22,Vex'ahlia,Constitution Save,Nat20,20,,,,
C1E062,1:46:46,Percy,Attack,15,2,,,,Disregarded due to advantage
C1E062,1:46:46,Percy,Attack,20,7,,,,Dragonslayer Longsword with advantage
C1E062,1:47:38,Percy,Attack,28,15,,,,Dragonslayer Longsword with disadvantage
C1E062,1:47:38,Percy,Attack,Nat20,20,Y,,,Disregarded due to disadvantage
C1E062,1:48:19,Percy,Attack,Unknown,Unknown,,,,Disregarded due to disadvantage
C1E062,1:48:19,Percy,Attack,21,8,,,,Dragonslayer Longsword with disadvantage
C1E062,1:48:39,Percy,Damage,13,,,13 Necrotic to FMC,,
C1E062,1:48:50,Percy,Damage,37,,,37 Slashing to FMC,,
C1E062,2:01:56,Pike,Damage,28,,,28 (14 Radiant+14 Fire) to FMC,,Flame Strike
C1E062,2:03:30,Pike,Healing,13,,,,,Healing Word (2nd); Percy heals 13 points
C1E062,2:06:45,Vex'ahlia,Strength,13,15,,,,
C1E062,2:10:30,Trinket,Strength,21,17,,,,
C1E062,2:15:42,Vex'ahlia,Perception,22,9,,,,
C1E062,2:15:55,Grog,Strength,Nat20,20,,,,
C1E062,2:17:30,Vax'ildan,Athletics,Unknown,Unknown,,,,
C1E062,2:18:06,Grog,Strength,19,12,,,,
C1E062,2:18:24,Percy,Acrobatics,21,15,,,,
C1E062,2:19:18,Grog,Strength,23,16,,,,
C1E062,2:19:43,Vex'ahlia,Acrobatics,28,13,,,,
C1E062,2:21:09,Grog,Strength,19,12,,,,
C1E062,2:21:28,Keyleth,Acrobatics,9,7,,11 to Keyleth,,
C1E062,2:23:03,Grog,Athletics,20,12,,,,
C1E062,2:23:50,Grog,Athletics,20,12,,,,
C1E062,2:27:18,Vex'ahlia,Investigation,23,15,,,,
C1E062,2:33:05,Grog,Perception,15,15,,,,
C1E062,2:33:12,Percy,Perception,16,8,,,,
C1E062,2:33:12,Keyleth,Perception,31,19,,,,
C1E062,2:33:12,Pike,Perception,20,15,,,,
C1E062,2:33:12,Scanlan,Perception,16,16,,,,
C1E062,2:33:13,Vex'ahlia,Perception,Unknown,Unknown,,,,
C1E062,2:34:55,Scanlan,Stealth,32,20,,,,With Pass Without a Trace
C1E062,2:35:03,Percy,Stealth,33,17,,,,With Pass Without a Trace
C1E062,2:35:07,Keyleth,Stealth,24,7,,,,With Pass Without a Trace
C1E062,2:35:10,Vex'ahlia,Stealth,Unknown,Unknown,,,,Disregarded due to advantage
C1E062,2:35:10,Vex'ahlia,Stealth,32,12,,,,With advantage and Pass Without a Trace
C1E062,2:35:13,Pike,Stealth,Unknown,Unknown,,,,Disregarded due to disadvantage
C1E062,2:35:13,Pike,Stealth,30,20,,,,"With disadvantage and Pass Without a Trace,
Unannounced Nat20?"
C1E062,2:35:35,Grog,Stealth,14,2,,,,With Pass Without a Trace
C1E062,2:35:54,Vex'ahlia,Perception,29,16,,,,
C1E062,2:39:04,Trinket,Stealth,6,6,,,,
C1E062,2:51:01,Scanlan,Perception,8,8,,,,
C1E062,2:51:12,Pike,Perception,2,2,,,,
C1E063,0:08:32,Percy,Stealth,35,19,,,,With Pass Without a Trace
C1E063,0:08:34,Keyleth,Stealth,20,3,,,,With Pass Without a Trace
C1E063,0:08:51,Grog,Stealth,Unknown,Unknown,,,,Disregarded due to disadvantage
C1E063,0:08:51,Grog,Stealth,25,13,,,,With Pass Without a Trace with disadvantage
C1E063,0:09:05,Vax'ildan,Stealth,37,12,,,,With Pass Without a Trace
C1E063,0:09:10,Vex'ahlia,Stealth,Unknown,Unknown,,,,Disregarded due to advantage
C1E063,0:09:10,Vex'ahlia,Stealth,36,16,,,,With Pass Without a Trace with advantage
C1E063,0:09:13,Scanlan,Stealth,30,18,,,,With Pass Without a Trace
C1E063,0:09:17,Pike,Stealth,Unknown,Unknown,,,,Disregarded due to disadvantage
C1E063,0:09:17,Pike,Stealth,3,3,,,,With Pass Without a Trace with disadvantage
C1E063,0:10:07,Vex'ahlia,Perception,25,13,,,,
C1E063,0:11:18,Keyleth,Perception,14,3,,,,
C1E063,0:11:31,Grog,Perception,11,11,,,,
C1E063,0:15:40,Percy,Perception,Unknown,Unknown,,,,Disregarded due to advantage
C1E063,0:15:40,Percy,Perception,16,8,,,,With advantage
C1E063,0:18:45,Vax'ildan,Athletics,18,16,,,,
C1E063,0:27:18,Grog,Athletics,Unknown,Unknown,,,,Disregarded due to advantage
C1E063,0:27:18,Grog,Athletics,20,12,,,,With advantage
C1E063,0:27:21,Percy,Athletics,Unknown,Unknown,,,,Disregarded due to advantage
C1E063,0:27:21,Percy,Athletics,16,10,,,,With advantage
C1E063,0:27:27,Grog,Athletics,Unknown,Unknown,,,,Disregarded due to advantage
C1E063,0:27:27,Grog,Athletics,21,9,,,,With advantage
C1E063,0:27:28,Percy,Athletics,Unknown,Unknown,,,,Disregarded due to advantage
C1E063,0:27:28,Percy,Athletics,24,18,,,,With advantage
C1E063,0:27:32,Grog,Athletics,Unknown,Unknown,,,,Disregarded due to advantage
C1E063,0:27:32,Grog,Athletics,23,11,,,,With advantage
C1E063,0:27:33,Percy,Athletics,Unknown,,,,,Disregarded due to advantage
C1E063,0:27:33,Percy,Athletics,Nat20,20,,,,With advantage
C1E063,0:30:00,Scanlan,Perception,8,8,,,,
C1E063,0:30:14,Keyleth,Perception,Unknown,Unknown,,,,Disregarded due to advantage
C1E063,0:30:14,Keyleth,Perception,27,16,,,,With advantage
C1E063,0:31:37,Vex'ahlia,Perception,30,17,,,,
C1E063,0:31:41,Vax'ildan,Perception,Unknown,Unknown,,,,Disregarded due to Luck
C1E063,0:31:41,Vax'ildan,Perception,Nat20,20,,,,With Luck
C1E063,0:37:29,Vax'ildan,Perception,17,5,,,,
C1E063,0:37:30,Vex'ahlia,Perception,15,2,,,,
C1E063,0:39:54,Vex'ahlia,Insight,19,11,,,,
C1E063,0:42:07,Keyleth,Athletics,10,3,,7 Fall to Keyleth,,
C1E063,0:42:28,Grog,Athletics,31,19,,,,Disregarded due to disadvantage
C1E063,0:42:28,Grog,Athletics,31,19,,,,With disadvantage
C1E063,0:42:36,Scanlan,Athletics,23,16,,,,
C1E063,0:42:42,Percy,Athletics,7,6,,7 Fall to Percy,,
C1E063,0:49:21,Percy,Tinkering,26,15,,,,
C1E063,0:49:21,Percy,Tinkering,26,15,,,,
C1E063,0:49:26,Percy,Tinkering,19,8,,,,
C1E063,0:49:26,Percy,Tinkering,19,8,,,,Swamp Shoes
C1E063,0:58:55,Grog,Perception,11,11,,,,Disregarded due to disadvantage
C1E063,0:58:55,Grog,Perception,10,10,,,,With disadvantage
C1E063,1:04:27,Grog,Perception,Unknown,Unknown,,,,Disregarded due to disadvantage
C1E063,1:04:27,Grog,Perception,2,2,,,,With disadvantage
C1E063,1:05:33,Grog,Disappointment,Nat20,20,,,,
C1E063,1:06:24,Scanlan,Attack,27,18,,,,Mythcarver
C1E063,1:06:37,Scanlan,Damage,9,,,9 to Grog,,
C1E063,1:07:32,Scanlan,Attack,Unknown,Unknown,,,,Disregarded due to advantage
C1E063,1:07:32,Scanlan,Attack,27,18,,,,Mythcarver (with advantage)
C1E063,1:07:41,Scanlan,Damage,15,,,15 to Grog,,
C1E063,1:08:39,Vex'ahlia,Healing,10,,,,,"Cure Wounds, Grog heals 10 points"
C1E063,1:08:52,Keyleth,Healing,Unknown,,,,,"Cure Wounds, Keyleth heals unknown amount"
C1E063,1:09:26,Vex'ahlia,Perception,15,2,,,,
C1E063,1:09:57,Vex'ahlia,Perception,17,4,,,,
C1E063,1:13:42,Keyleth,Nature,14,3,,,,
C1E063,1:29:53,Vex'ahlia,History,17,15,,,,
C1E063,1:46:13,Vex'ahlia,Perception,29,16,,,,
C1E063,2:07:15,Vex'ahlia,Attack,25,13,,,,Arrow
C1E063,2:07:25,Vex'ahlia,Damage,16,,,16 Piercing to Saundor,,
C1E063,2:10:15,Percy,Initiative,21,13,,,,
C1E063,2:10:17,Vax'ildan,Initiative,23,18,,,,
C1E063,2:10:35,Grog,Initiative,18,16,,,,
C1E063,2:10:36,Keyleth,Initiative,15,13,,,,
C1E063,2:10:58,Vex'ahlia,Initiative,14,7,,,,
C1E063,2:12:02,Vax'ildan,Attack,Unknown,Unknown,,,,Disregarded due to advantage
C1E063,2:12:02,Vax'ildan,Attack,26,15,,,,Flametongue Dagger Sneak Attack with advantage
C1E063,2:12:05,Vax'ildan,Attack,Unknown,Unknown,,,,Disregarded due to advantage
C1E063,2:12:05,Vax'ildan,Attack,26,15,,,,Dagger with advantage
C1E063,2:12:10,Vax'ildan,Attack,Unknown,Unknown,,,,Disregarded due to advantage
C1E063,2:12:10,Vax'ildan,Attack,21,10,,,,Dagger with advantage
C1E063,2:12:37,Vax'ildan,Damage,30,,,30 Piercing to Saundor,,
C1E063,2:12:42,Vax'ildan,Damage,7,,,7 Piercing to Saundor,,
C1E063,2:12:46,Vax'ildan,Damage,8,,,8 Piercing to Saundor,,
C1E063,2:13:53,Percy,Attack,Nat20,20,Y,,,Bad News Arm Shot
C1E063,2:14:48,Percy,Damage,44,,,22 (44/2) Piercing to Saundor,,Saundor is resistant to nonmagical piercing
C1E063,2:15:47,Percy,Attack,32,19,,,,Bad News Arm Shot
C1E063,2:16:13,Percy,Damage,12,,,5 (10/2) Piercing + 2 Necrotic to Saundor,,
C1E063,2:16:59,Vex'ahlia,Constitution Save,Nat20,20,,12 (24/2) Poison to Vex'ahlia,,
C1E063,2:17:14,Vax'ildan,Constitution Save,Unknown,Unknown,,,,Disregarded due to Luck
C1E063,2:17:14,Vax'ildan,Constitution Save,16,16,,12 (24/2) Poison to Vax'ildan,,With Luck
C1E063,2:17:15,Keyleth,Constitution Save,20,18,,12 (24/2) Poison to Keyleth,,
C1E063,2:17:17,Scanlan,Constitution Save,20,18,,12 (24/2) Poison to Scanlan,,
C1E063,2:18:26,Grog,Attack,20,7,,,,Bloodaxe (Thrown)
C1E063,2:19:26,Grog,Damage,28,,,24 Slashing + 4 Necrotic to Saundor,,
C1E063,2:19:54,Grog,Strength,18,11,,,,
C1E063,2:21:06,Scanlan,Counterspell,24,19,,,,"5th Level, Success"
C1E063,2:23:50,Grog,Strength Save,Unknown,Unknown,,,,Disregarded due to advantage
C1E063,2:23:50,Grog,Strength Save,22,10,,,,With advantage
C1E063,2:28:42,Scanlan,Damage,33,,,16 (33/2) Fire to Saundor,,Wand of Fireballs (3 charges)
